id,keys,key,filepath,album_cover_path,genre,tempo,title,artist,loudness,x_umap,y_umap,z_umap,x_tsne,y_tsne,z_tsne
826,"{'E minor': 10.31, 'B minor': 9.1, 'B major': 8.31}",E minor,data/gtzan/genres/reggae/reggae.00026.wav,data/gtzan/images/reggae/reggae.00026_cover.jpg,reggae,135.99917763157896,"Roots, Rock, Reggae",The Wailers,-47.48,5.906902,5.786176,6.354539,-2.6951067,-10.213009,42.358955
827,"{'C major': 11.43, 'E minor': 9.57, 'F major': 8.94}",C major,data/gtzan/genres/reggae/reggae.00027.wav,data/gtzan/images/reggae/reggae.00027_cover.jpg,reggae,135.99917763157896,Pimper's Paradise,Bob Marley & The Wailers,-50.68,7.058879,6.0572248,4.1874495,5.824398,-14.567413,47.488934
828,"{'A major': 10.85, 'A minor': 8.93, 'C# minor': 8.3}",A major,data/gtzan/genres/reggae/reggae.00028.wav,data/gtzan/images/reggae/reggae.00028_cover.jpg,reggae,78.30255681818181,Dub Creation,Burning Spear,-51.14,7.5224743,5.4707355,5.1899915,37.285194,10.175448,-28.63699
829,"{'C major': 12.73, 'F major': 9.1, 'F minor': 7.16}",C major,data/gtzan/genres/reggae/reggae.00029.wav,data/gtzan/images/reggae/reggae.00029_cover.jpg,reggae,151.99908088235293,African Dub,Burning Spear,-47.88,5.192808,4.3934393,5.4894505,13.789122,52.103214,-27.684425
830,"{'D minor': 11.47, 'A major': 10.97, 'D major': 10.11}",D minor,data/gtzan/genres/reggae/reggae.00030.wav,data/gtzan/images/reggae/reggae.00030_cover.jpg,reggae,75.99954044117646,Stand,Burning Spear,-50.89,7.168012,6.153244,5.096856,8.68055,13.567741,37.15478
831,"{'G# major': 9.09, 'F minor': 8.92, 'C minor': 7.55}",G# major,data/gtzan/genres/reggae/reggae.00031.wav,data/gtzan/images/reggae/reggae.00031_cover.jpg,reggae,161.4990234375,Smart Dub,Burning Spear,-50.83,7.648402,6.0443516,4.6954346,-54.503372,3.6208606,15.86817
832,"{'A# major': 11.53, 'D# minor': 10.64, 'D# major': 9.92}",A# major,data/gtzan/genres/reggae/reggae.00032.wav,data/gtzan/images/reggae/reggae.00032_cover.jpg,reggae,151.99908088235293,Remember,Burning Spear,-50.41,6.242846,5.1585565,4.6009436,-11.439865,31.199566,29.047338
833,"{'D# major': 11.7, 'A# major': 9.37, 'C minor': 9.01}",D# major,data/gtzan/genres/reggae/reggae.00033.wav,data/gtzan/images/reggae/reggae.00033_cover.jpg,reggae,89.10290948275862,Burning Dub,Burning Spear,-50.69,7.3561687,5.1926107,5.206944,19.159168,-25.756918,-48.287155
834,"{'C# minor': 12.86, 'C# major': 10.19, 'G# major': 9.98}",C# minor,data/gtzan/genres/reggae/reggae.00034.wav,data/gtzan/images/reggae/reggae.00034_cover.jpg,reggae,184.5703125,Chanting Home,Burning Spear,-51.15,6.9878774,6.309002,5.7863393,9.008976,-5.2976775,-10.616733
835,"{'D# major': 10.66, 'D# minor': 10.14, 'C minor': 9.8}",D# major,data/gtzan/genres/reggae/reggae.00035.wav,data/gtzan/images/reggae/reggae.00035_cover.jpg,reggae,107.666015625,Dub Old Timer,Burning Spear,-49.87,7.556702,6.2010818,6.7629614,7.274076,30.516268,-39.452564
836,"{'G major': 11.53, 'G minor': 9.53, 'C major': 7.38}",G major,data/gtzan/genres/reggae/reggae.00036.wav,data/gtzan/images/reggae/reggae.00036_cover.jpg,reggae,86.1328125,Subjective Dub,Burning Spear,-53.34,6.165005,4.406811,5.6444654,-26.949476,1.6408038,38.123917
837,"{'A# major': 8.24, 'D minor': 7.9, 'A minor': 7.19}",A# major,data/gtzan/genres/reggae/reggae.00037.wav,data/gtzan/images/reggae/reggae.00037_cover.jpg,reggae,151.99908088235293,Friendly Dub,Burning Spear,-51.45,6.53063,4.0068364,4.6528335,14.3110485,37.200436,-30.125269
838,"{'F minor': 10.04, 'C major': 9.54, 'A minor': 9.34}",F minor,data/gtzan/genres/reggae/reggae.00038.wav,data/gtzan/images/reggae/reggae.00038_cover.jpg,reggae,95.703125,Investigation Dub,Burning Spear,-50.81,6.796663,5.982754,4.1497846,19.498549,-1.1771653,-17.13553
839,"{'F# major': 11.16, 'F# minor': 9.78, 'B minor': 7.53}",F# major,data/gtzan/genres/reggae/reggae.00039.wav,data/gtzan/images/reggae/reggae.00039_cover.jpg,reggae,151.99908088235293,World Dub,Burning Spear,-59.23,7.137655,5.453307,4.9739027,34.069687,5.296665,-23.919315
840,"{'G major': 9.05, 'B minor': 8.75, 'D major': 8.15}",G major,data/gtzan/genres/reggae/reggae.00040.wav,data/gtzan/images/reggae/reggae.00040_cover.jpg,reggae,92.28515625,Loving Dub,Burning Spear,-50.75,7.750061,4.457065,5.6870546,-1.6205169,4.7905912,-38.08808
841,"{'A# major': 12.18, 'A# minor': 11.22, 'D# minor': 6.7}",A# major,data/gtzan/genres/reggae/reggae.00041.wav,data/gtzan/images/reggae/reggae.00041_cover.jpg,reggae,143.5546875,Israelites,100 60s,-43.6,6.3570166,5.85513,6.4813623,-33.805843,1.9457829,-11.142632
842,"{'A minor': 8.11, 'G major': 7.34, 'D major': 7.08}",A minor,data/gtzan/genres/reggae/reggae.00042.wav,data/gtzan/images/reggae/reggae.00042_cover.jpg,reggae,123.046875,Dry & Heavy,Burning Spear,-45.58,7.828582,6.013831,6.164705,12.204163,-34.91057,-1.2707235
843,"{'C major': 12.21, 'F major': 10.12, 'F minor': 9.1}",C major,data/gtzan/genres/reggae/reggae.00043.wav,data/gtzan/images/reggae/reggae.00043_cover.jpg,reggae,151.99908088235293,Reggae Hit the Town,The Ethiopians,-45.55,6.2426734,4.206691,4.956989,25.136644,-15.542889,34.936314
844,"{'D# major': 11.49, 'C minor': 8.56, 'G minor': 7.75}",D# major,data/gtzan/genres/reggae/reggae.00044.wav,data/gtzan/images/reggae/reggae.00044_cover.jpg,reggae,172.265625,Burning Reggae,Burning Spear,-40.99,5.9107504,4.5029554,6.359433,12.297517,37.053326,39.99895
845,"{'A# major': 12.96, 'D minor': 10.46, 'F major': 8.99}",A# major,data/gtzan/genres/reggae/reggae.00045.wav,data/gtzan/images/reggae/reggae.00045_cover.jpg,reggae,161.4990234375,,,-36.79,6.8811765,5.4251337,5.0821238,-16.175426,1.1250498,25.173145
846,"{'B major': 11.55, 'B minor': 9.74, 'F# major': 8.08}",B major,data/gtzan/genres/reggae/reggae.00046.wav,data/gtzan/images/reggae/reggae.00046_cover.jpg,reggae,172.265625,It's Magic (Live),Dennis Brown,-43.31,6.3156085,6.5857887,5.0978866,16.847403,5.472711,-11.436717
847,"{'C major': 9.22, 'G major': 7.7, 'C minor': 7.48}",C major,data/gtzan/genres/reggae/reggae.00047.wav,data/gtzan/images/reggae/reggae.00047_cover.jpg,reggae,143.5546875,Money In My Pocket / A So We Stay,Dennis Brown & Big Youth,-41.82,7.164536,4.784241,5.595475,-35.17908,-17.805716,-20.876707
848,"{'G# minor': 10.89, 'G minor': 8.69, 'D# major': 7.76}",G# minor,data/gtzan/genres/reggae/reggae.00048.wav,data/gtzan/images/reggae/reggae.00048_cover.jpg,reggae,89.10290948275862,Westbound Train (Extended),Dennis Brown,-40.46,5.4992123,4.4629745,5.4323716,-53.31237,-10.408309,-26.61576
849,"{'G# major': 11.99, 'C minor': 8.71, 'C# minor': 7.55}",G# major,data/gtzan/genres/reggae/reggae.00049.wav,data/gtzan/images/reggae/reggae.00049_cover.jpg,reggae,95.703125,007 (Shanty Town),Desmond Dekker & the Aces,-41.33,6.1086335,6.638531,5.0874844,33.0666,19.636316,-43.03988
850,"{'B major': 12.19, 'B minor': 8.11, 'D# minor': 7.17}",B major,data/gtzan/genres/reggae/reggae.00050.wav,data/gtzan/images/reggae/reggae.00050_cover.jpg,reggae,95.703125,Identity,Burning Spear,-43.47,6.812357,6.229655,4.4936237,-17.5209,-21.990318,-28.28996
851,"{'G minor': 11.83, 'D# major': 8.53, 'G# minor': 7.13}",G minor,data/gtzan/genres/reggae/reggae.00051.wav,data/gtzan/images/reggae/reggae.00051_cover.jpg,reggae,86.1328125,,,-43.36,6.481299,6.2329783,5.5939174,3.723769,-8.178242,-2.491816
852,"{'F# minor': 10.39, 'F# major': 9.88, 'C# major': 8.68}",F# minor,data/gtzan/genres/reggae/reggae.00052.wav,data/gtzan/images/reggae/reggae.00052_cover.jpg,reggae,99.38401442307692,Ghetto Supastar (That is What You Are) (Album Version),Pras,-43.02,6.2699246,5.16149,5.7175255,-1.119421,-9.504577,10.831227
853,"{'D minor': 12.43, 'D major': 10.43, 'A# major': 8.25}",D minor,data/gtzan/genres/reggae/reggae.00053.wav,data/gtzan/images/reggae/reggae.00053_cover.jpg,reggae,75.99954044117646,Stop Them Jah,Augustus Pablo,-53.54,6.7336316,6.2545094,5.791355,-22.70876,-2.5828087,-42.026188
854,"{'A major': 11.76, 'A minor': 8.85, 'E major': 7.71}",A major,data/gtzan/genres/reggae/reggae.00054.wav,data/gtzan/images/reggae/reggae.00054_cover.jpg,reggae,143.5546875,Three Little Birds,Bob Marley & The Wailers,-47.34,8.087638,5.3521056,6.072122,24.554525,39.18202,-12.217953
855,"{'A minor': 14.57, 'A major': 9.48, 'E major': 9.4}",A minor,data/gtzan/genres/reggae/reggae.00055.wav,data/gtzan/images/reggae/reggae.00055_cover.jpg,reggae,129.19921875,Sun Is Shining,Bob Marley,-37.88,5.027219,5.2148895,5.132833,4.9806314,4.0946956,32.248383
856,"{'C minor': 11.42, 'C major': 9.63, 'F minor': 9.09}",C minor,data/gtzan/genres/reggae/reggae.00056.wav,data/gtzan/images/reggae/reggae.00056_cover.jpg,reggae,161.4990234375,"Get Up, Stand Up",The Wailers,-44.58,6.4452114,5.7812686,4.515809,9.958657,-52.947243,-0.84899163
857,"{'G minor': 10.03, 'D minor': 9.36, 'D major': 8.14}",G minor,data/gtzan/genres/reggae/reggae.00057.wav,data/gtzan/images/reggae/reggae.00057_cover.jpg,reggae,95.703125,I Shot The Sheriff,The Wailers,-45.48,6.0409184,4.914481,4.9577055,3.452561,5.952473,0.15408549
858,"{'E minor': 10.01, 'B minor': 8.93, 'B major': 8.39}",E minor,data/gtzan/genres/reggae/reggae.00058.wav,data/gtzan/images/reggae/reggae.00058_cover.jpg,reggae,123.046875,Jamming,Bob Marley & The Wailers,-45.98,7.6317077,6.8781347,4.6713996,3.2819,50.413597,29.711628
859,"{'A# major': 12.36, 'A# minor': 7.86, 'D minor': 7.04}",A# major,data/gtzan/genres/reggae/reggae.00059.wav,data/gtzan/images/reggae/reggae.00059_cover.jpg,reggae,151.99908088235293,One Love,Bob Marley,-37.0,7.0154395,5.485503,4.792686,31.259233,12.559082,-12.787067
860,"{'G major': 10.3, 'E minor': 8.57, 'C major': 8.33}",G major,data/gtzan/genres/reggae/reggae.00060.wav,data/gtzan/images/reggae/reggae.00060_cover.jpg,reggae,112.34714673913044,Redemption Song,Bob Marley & The Wailers,-48.86,7.825433,5.3138275,6.260879,-60.269695,-3.4577737,2.8425887
861,"{'C# major': 12.05, 'C# minor': 8.85, 'F# minor': 6.76}",C# major,data/gtzan/genres/reggae/reggae.00061.wav,data/gtzan/images/reggae/reggae.00061_cover.jpg,reggae,92.28515625,Living Dangerously (feat. Bounty Killer),Barrington Levy,-39.76,6.1360064,5.5927424,6.14775,-26.630495,1.6962689,23.926205
862,"{'F# minor': 10.35, 'F# major': 9.06, 'B minor': 7.98}",F# minor,data/gtzan/genres/reggae/reggae.00062.wav,data/gtzan/images/reggae/reggae.00062_cover.jpg,reggae,151.99908088235293,Jah Is My Driver (2002 Digital Remaster),Burning Spear,-51.75,7.05017,4.6676335,5.345658,-40.95444,-23.320347,-21.333456
863,"{'D minor': 8.02, 'C minor': 7.44, 'D# major': 6.93}",D minor,data/gtzan/genres/reggae/reggae.00063.wav,data/gtzan/images/reggae/reggae.00063_cover.jpg,reggae,184.5703125,Marcus Garvey,Burning Spear,-46.64,6.426893,6.5645156,5.413014,4.013766,-34.099617,-24.064306
864,"{'E major': 9.67, 'A major': 9.67, 'A minor': 7.93}",E major,data/gtzan/genres/reggae/reggae.00064.wav,data/gtzan/images/reggae/reggae.00064_cover.jpg,reggae,172.265625,Make It Easy,Dennis Brown,-41.89,5.743865,6.420983,5.684612,38.726192,-18.28437,-31.71111
865,"{'A# minor': 10.63, 'F major': 8.13, 'F# major': 7.53}",A# minor,data/gtzan/genres/reggae/reggae.00065.wav,data/gtzan/images/reggae/reggae.00065_cover.jpg,reggae,89.10290948275862,,,-44.11,5.7853847,4.485136,5.7981334,-0.5801734,37.722168,-21.746862
866,"{'E minor': 10.83, 'D major': 9.68, 'A major': 7.72}",E minor,data/gtzan/genres/reggae/reggae.00066.wav,data/gtzan/images/reggae/reggae.00066_cover.jpg,reggae,161.4990234375,Sitting and Watching,Dennis Brown,-46.46,6.250405,6.494143,5.6631923,23.789183,-8.276658,25.102802
867,"{'D minor': 10.94, 'G minor': 9.37, 'D# major': 7.18}",D minor,data/gtzan/genres/reggae/reggae.00067.wav,data/gtzan/images/reggae/reggae.00067_cover.jpg,reggae,83.35433467741936,Some Like It Hot,Dennis Brown,-43.75,7.8566556,5.8664217,6.2494874,16.647312,-35.300137,-6.259243
868,"{'G major': 9.61, 'D major': 9.07, 'D minor': 8.55}",G major,data/gtzan/genres/reggae/reggae.00068.wav,data/gtzan/images/reggae/reggae.00068_cover.jpg,reggae,135.99917763157896,Wolves and Leopards,Dennis Brown,-48.09,6.706811,6.7927294,6.513232,-35.155216,20.448637,-32.553505
869,"{'A# major': 12.5, 'A# minor': 10.94, 'F major': 6.82}",A# major,data/gtzan/genres/reggae/reggae.00069.wav,data/gtzan/images/reggae/reggae.00069_cover.jpg,reggae,143.5546875,Israelites,100 60s,-42.21,6.826764,4.732562,4.7835526,27.533852,-18.85042,45.60829
870,"{'G minor': 11.93, 'G major': 7.84, 'A# major': 6.91}",G minor,data/gtzan/genres/reggae/reggae.00070.wav,data/gtzan/images/reggae/reggae.00070_cover.jpg,reggae,172.265625,John Law,Gregory Isaacs/ Freddie Mcgregor/ Ninjaman,-44.98,6.885442,4.93701,6.3469095,-55.625816,-15.587487,-2.816603
871,"{'C minor': 10.25, 'C major': 10.02, 'G major': 8.56}",C minor,data/gtzan/genres/reggae/reggae.00071.wav,data/gtzan/images/reggae/reggae.00071_cover.jpg,reggae,143.5546875,Big Ship,Freddie Mcgregor,-47.42,6.9804616,6.789867,5.9474163,-26.301306,29.733063,-2.319808
872,"{'G minor': 11.34, 'A# major': 11.1, 'D# major': 8.3}",G minor,data/gtzan/genres/reggae/reggae.00072.wav,data/gtzan/images/reggae/reggae.00072_cover.jpg,reggae,112.34714673913044,Prophecy,Freddie Mcgregor,-43.33,5.364036,5.250545,5.363492,2.2946777,-28.722284,47.30808
873,"{'B minor': 10.55, 'B major': 7.63, 'F# major': 6.96}",B minor,data/gtzan/genres/reggae/reggae.00073.wav,data/gtzan/images/reggae/reggae.00073_cover.jpg,reggae,83.35433467741936,"Hip-Hopera (""Mr. Punk"") (feat. The Fugees)",Bounty Killer,-42.14,6.377556,5.018792,5.6648674,4.10879,25.16771,-25.73376
874,"{'B minor': 10.6, 'B major': 7.55, 'F# major': 6.9}",B minor,data/gtzan/genres/reggae/reggae.00074.wav,data/gtzan/images/reggae/reggae.00074_cover.jpg,reggae,172.265625,"Hip-Hopera (""Mr. Punk"") (feat. The Fugees)",Bounty Killer,-42.14,5.7912097,5.02994,5.267556,-23.818792,4.7454915,42.464367
875,"{'F major': 10.23, 'C major': 8.72, 'A minor': 7.53}",F major,data/gtzan/genres/reggae/reggae.00075.wav,data/gtzan/images/reggae/reggae.00075_cover.jpg,reggae,143.5546875,Legalize It,Peter Tosh,-41.51,5.256728,4.678297,5.7384443,-40.979397,6.5276217,17.284159
876,"{'G minor': 10.89, 'G major': 10.45, 'E minor': 7.96}",G minor,data/gtzan/genres/reggae/reggae.00076.wav,data/gtzan/images/reggae/reggae.00076_cover.jpg,reggae,161.4990234375,Night Nurse (feat. Simply Red),Sly,-45.01,6.576669,6.3487473,3.8604448,52.092785,14.191265,6.5975246
877,"{'A major': 10.12, 'G major': 7.36, 'D major': 7.14}",A major,data/gtzan/genres/reggae/reggae.00077.wav,data/gtzan/images/reggae/reggae.00077_cover.jpg,reggae,143.5546875,The Border,Gregory Isaacs,-42.02,6.1773634,5.9033575,4.3391085,28.58147,7.413853,25.035688
878,"{'G major': 11.17, 'G minor': 9.48, 'C minor': 8.89}",G major,data/gtzan/genres/reggae/reggae.00078.wav,data/gtzan/images/reggae/reggae.00078_cover.jpg,reggae,161.4990234375,Universal Tribulation,Gregory Isaacs,-42.89,5.85415,6.8527374,5.366826,9.687371,4.2472234,20.304937
879,"{'E major': 8.57, 'G# minor': 7.6, 'E minor': 7.28}",E major,data/gtzan/genres/reggae/reggae.00079.wav,data/gtzan/images/reggae/reggae.00079_cover.jpg,reggae,151.99908088235293,A Better Version,King Tubby,-43.95,7.1236196,5.4596324,6.202329,-27.074781,-23.42636,17.879028
880,"{'A minor': 10.1, 'A# minor': 7.59, 'B minor': 7.48}",A minor,data/gtzan/genres/reggae/reggae.00080.wav,data/gtzan/images/reggae/reggae.00080_cover.jpg,reggae,99.38401442307692,Here Comes the Hotstepper,Ini Kamoze,-47.27,5.505309,5.509037,5.8876414,-4.6567316,-1.2316644,-6.146089
881,"{'A minor': 11.11, 'A# minor': 11.01, 'B minor': 9.6}",A minor,data/gtzan/genres/reggae/reggae.00081.wav,data/gtzan/images/reggae/reggae.00081_cover.jpg,reggae,99.38401442307692,Here Comes the Hotstepper,Ini Kamoze,-48.13,6.543397,4.7223234,5.645794,1.4609581,0.18681711,-16.922194
882,"{'A minor': 11.11, 'A# minor': 11.01, 'B minor': 9.6}",A minor,data/gtzan/genres/reggae/reggae.00082.wav,data/gtzan/images/reggae/reggae.00082_cover.jpg,reggae,99.38401442307692,Here Comes the Hotstepper,Ini Kamoze,-48.13,8.395117,5.1208706,5.3960023,50.37836,20.714186,29.087471
883,"{'F major': 11.18, 'A minor': 9.4, 'D minor': 8.3}",F major,data/gtzan/genres/reggae/reggae.00083.wav,data/gtzan/images/reggae/reggae.00083_cover.jpg,reggae,129.19921875,Jimmy Cliff - Many Rivers To Cross,Jimmy Cliff,-52.89,7.163213,4.8578568,5.0025096,-29.361753,-50.750206,-2.6978533
884,"{'C# major': 12.01, 'C# minor': 8.81, 'F minor': 7.5}",C# major,data/gtzan/genres/reggae/reggae.00084.wav,data/gtzan/images/reggae/reggae.00084_cover.jpg,reggae,198.76802884615384,The Harder They Come,Jimmy Cliff,-41.86,7.9814873,5.414249,4.4510503,59.043655,-10.495287,-0.119202785
885,"{'C major': 11.17, 'E minor': 10.91, 'G major': 9.2}",C major,data/gtzan/genres/reggae/reggae.00085.wav,data/gtzan/images/reggae/reggae.00085_cover.jpg,reggae,86.1328125,Judge Dread,Prince Buster,-47.66,7.191974,6.3774524,5.7061424,7.7575164,-11.072818,-14.393512
886,"{'F major': 13.88, 'D minor': 9.04, 'A# major': 8.57}",F major,data/gtzan/genres/reggae/reggae.00086.wav,data/gtzan/images/reggae/reggae.00086_cover.jpg,reggae,129.19921875,,,-27.53,7.052266,5.411085,6.5152154,-15.204378,-34.5328,-0.13928378
887,"{'A minor': 11.4, 'A major': 9.66, 'D major': 8.53}",A minor,data/gtzan/genres/reggae/reggae.00087.wav,data/gtzan/images/reggae/reggae.00087_cover.jpg,reggae,83.35433467741936,Turn Your Lights Down Low,Bob Marley,-47.54,5.383712,5.470774,6.0555334,-43.46656,27.429623,12.649121
888,"{'C# major': 12.26, 'F minor': 9.78, 'G# major': 7.53}",C# major,data/gtzan/genres/reggae/reggae.00088.wav,data/gtzan/images/reggae/reggae.00088_cover.jpg,reggae,107.666015625,Electric Boogie,Marcia Griffiths,-36.89,6.3884583,6.196597,6.9508243,-52.921337,17.115885,17.019438
889,"{'G# major': 11.87, 'C minor': 7.22, 'D# major': 6.9}",G# major,data/gtzan/genres/reggae/reggae.00089.wav,data/gtzan/images/reggae/reggae.00089_cover.jpg,reggae,151.99908088235293,Boney Dog,The Now Generation,-49.21,7.241906,5.5305486,5.911493,-28.440742,12.92218,33.118298
890,"{'G major': 11.63, 'G minor': 9.37, 'D major': 8.29}",G major,data/gtzan/genres/reggae/reggae.00090.wav,data/gtzan/images/reggae/reggae.00090_cover.jpg,reggae,151.99908088235293,Ketchy Shuby (Instrumental),Peter Tosh,-49.43,6.238202,4.332233,4.998879,29.472357,-12.167421,36.1588
891,"{'F major': 10.49, 'C major': 8.58, 'F minor': 7.91}",F major,data/gtzan/genres/reggae/reggae.00091.wav,data/gtzan/images/reggae/reggae.00091_cover.jpg,reggae,143.5546875,Legalize It,Peter Tosh,-42.02,7.9231005,5.940034,6.230798,28.495571,-24.05179,-9.757526
892,"{'F major': 10.6, 'C major': 8.4, 'F minor': 8.38}",F major,data/gtzan/genres/reggae/reggae.00092.wav,data/gtzan/images/reggae/reggae.00092_cover.jpg,reggae,143.5546875,Legalize It,Peter Tosh,-42.41,7.787274,4.824749,4.8438473,28.040302,-9.39614,15.000109
893,"{'G major': 11.43, 'G minor': 9.85, 'D major': 7.66}",G major,data/gtzan/genres/reggae/reggae.00093.wav,data/gtzan/images/reggae/reggae.00093_cover.jpg,reggae,89.10290948275862,(You Gotta Walk) Don't Look Back [Edit],Peter Tosh,-42.29,8.486347,5.2292237,5.807817,21.640419,28.617384,-11.059286
894,"{'G# minor': 9.46, 'E major': 9.28, 'B major': 7.06}",G# minor,data/gtzan/genres/reggae/reggae.00094.wav,data/gtzan/images/reggae/reggae.00094_cover.jpg,reggae,129.19921875,,,-36.95,7.828893,5.2666116,4.1230307,-27.029821,-26.68973,-27.71854
895,"{'C major': 11.38, 'F minor': 7.43, 'C minor': 7.28}",C major,data/gtzan/genres/reggae/reggae.00095.wav,data/gtzan/images/reggae/reggae.00095_cover.jpg,reggae,123.046875,Madness Is Gladness,Prince Buster,-38.53,6.003948,6.287679,5.817582,36.036552,-0.62342244,31.883713
896,"{'F minor': 13.24, 'C major': 9.18, 'C minor': 8.32}",F minor,data/gtzan/genres/reggae/reggae.00096.wav,data/gtzan/images/reggae/reggae.00096_cover.jpg,reggae,89.10290948275862,Barrister Pardon,Prince Buster,-48.48,7.679608,6.6504025,5.76767,-5.3217883,-22.829792,-20.132988
897,"{'F major': 11.32, 'A minor': 8.89, 'C major': 8.4}",F major,data/gtzan/genres/reggae/reggae.00097.wav,data/gtzan/images/reggae/reggae.00097_cover.jpg,reggae,161.4990234375,Here Comes The Bride,Prince Buster,-43.18,5.491371,6.265639,4.641406,41.53689,34.236618,10.376657
898,"{'C minor': 11.11, 'C major': 9.25, 'G major': 8.48}",C minor,data/gtzan/genres/reggae/reggae.00098.wav,data/gtzan/images/reggae/reggae.00098_cover.jpg,reggae,123.046875,Dont Throw Stones,Prince Buster,-44.63,6.005957,5.9675336,6.0216823,47.008373,-37.829174,-8.990753
899,"{'D# minor': 11.37, 'F major': 8.85, 'F minor': 8.31}",D# minor,data/gtzan/genres/reggae/reggae.00099.wav,data/gtzan/images/reggae/reggae.00099_cover.jpg,reggae,117.45383522727272,Al Capone,Prince Buster & the All Stars,-37.66,6.9988527,6.2367964,6.228321,10.602274,-18.82978,-1.2409481
900,"{'D major': 12.93, 'D minor': 11.11, 'F# minor': 8.91}",D major,data/gtzan/genres/rock/rock.00000.wav,data/gtzan/images/rock/rock.00000_cover.jpg,rock,123.046875,Potion,Morphine,-41.78,7.189799,5.734434,5.0177064,3.2474897,-20.417345,57.34743
901,"{'A# major': 10.56, 'F major': 9.34, 'A# minor': 8.84}",A# major,data/gtzan/genres/rock/rock.00001.wav,data/gtzan/images/rock/rock.00001_cover.jpg,rock,151.99908088235293,I Know You (Pt. III),Morphine,-42.54,7.2811604,5.3600683,4.431182,1.4168904,22.520866,52.61776
902,"{'C minor': 10.96, 'D# major': 7.61, 'D# minor': 7.15}",C minor,data/gtzan/genres/rock/rock.00002.wav,data/gtzan/images/rock/rock.00002_cover.jpg,rock,107.666015625,Early To Bed,Morphine,-42.12,7.3891687,6.71424,6.0402293,-32.950413,28.617418,-16.24611
903,"{'F minor': 13.44, 'F major': 10.38, 'F# minor': 9.17}",F minor,data/gtzan/genres/rock/rock.00003.wav,data/gtzan/images/rock/rock.00003_cover.jpg,rock,95.703125,Wishing Well,Morphine,-46.66,6.554987,6.7708874,5.653226,13.087677,-0.45709348,-59.846783
904,"{'A minor': 11.17, 'C major': 10.98, 'A major': 9.71}",A minor,data/gtzan/genres/rock/rock.00004.wav,data/gtzan/images/rock/rock.00004_cover.jpg,rock,103.359375,Like Swimming,Morphine,-43.11,7.443456,4.9211726,5.643946,-17.39302,-51.781883,-21.03271
905,"{'A minor': 8.22, 'D major': 7.93, 'D minor': 7.67}",A minor,data/gtzan/genres/rock/rock.00005.wav,data/gtzan/images/rock/rock.00005_cover.jpg,rock,99.38401442307692,Murder for the Money,Morphine,-37.63,5.70727,5.8332844,6.313084,-22.315342,16.028767,49.328423
906,"{'C# minor': 11.29, 'G# major': 8.89, 'D# major': 8.82}",C# minor,data/gtzan/genres/rock/rock.00006.wav,data/gtzan/images/rock/rock.00006_cover.jpg,rock,112.34714673913044,French Fries w/ Pepper,Morphine,-39.7,8.088087,5.086398,5.529251,34.548244,32.257996,-9.618252
907,"{'A# minor': 9.48, 'C# major': 8.08, 'F# major': 8.01}",A# minor,data/gtzan/genres/rock/rock.00007.wav,data/gtzan/images/rock/rock.00007_cover.jpg,rock,89.10290948275862,Empty Box,Morphine,-43.72,5.2009344,5.9216423,5.8189564,34.875854,-6.1483626,-43.242905
908,"{'G minor': 11.82, 'A# minor': 10.92, 'A# major': 7.35}",G minor,data/gtzan/genres/rock/rock.00008.wav,data/gtzan/images/rock/rock.00008_cover.jpg,rock,172.265625,Eleven O'Clock,Morphine,-35.06,6.063736,4.9895496,5.9455385,-6.9764323,29.762997,20.21748
909,"{'F minor': 10.76, 'C major': 9.58, 'F major': 9.05}",F minor,data/gtzan/genres/rock/rock.00009.wav,data/gtzan/images/rock/rock.00009_cover.jpg,rock,75.99954044117646,Hanging On A Curtain,Morphine,-49.33,7.9528537,5.84269,5.711898,28.092157,-36.440407,-19.709846
910,"{'D major': 10.92, 'G major': 8.02, 'G minor': 7.61}",D major,data/gtzan/genres/rock/rock.00010.wav,data/gtzan/images/rock/rock.00010_cover.jpg,rock,161.4990234375,Worthy,Ani Difranco,-41.47,7.0046544,6.3246803,5.471147,1.7708471,-13.026301,-6.28285
911,"{'G# major': 11.64, 'F minor': 8.37, 'C# major': 8.37}",G# major,data/gtzan/genres/rock/rock.00011.wav,data/gtzan/images/rock/rock.00011_cover.jpg,rock,117.45383522727272,Cradle & All,Ani Difranco,-45.66,6.734762,4.9683075,5.6985564,-1.539201,6.6567225,-16.950462
912,"{'A major': 9.49, 'F# minor': 8.4, 'D major': 8.23}",A major,data/gtzan/genres/rock/rock.00012.wav,data/gtzan/images/rock/rock.00012_cover.jpg,rock,112.34714673913044,Shy,Ani Difranco,-47.86,6.740255,5.2801795,5.393824,31.006184,38.13754,-37.400974
913,"{'C# major': 9.71, 'C minor': 8.14, 'G# major': 7.81}",C# major,data/gtzan/genres/rock/rock.00013.wav,data/gtzan/images/rock/rock.00013_cover.jpg,rock,123.046875,32 Flavors,Ani DiFranco,-49.62,6.9373493,5.252052,4.45953,-43.481216,-4.871291,-24.070757
914,"{'B minor': 8.68, 'B major': 8.43, 'E minor': 8.32}",B minor,data/gtzan/genres/rock/rock.00014.wav,data/gtzan/images/rock/rock.00014_cover.jpg,rock,117.45383522727272,Asking Too Much,Ani Difranco,-49.49,6.740213,6.84383,6.1358085,-25.852013,17.393162,-1.0952085
